Drug1,Drug2,DDI_model_1_predict,DDI_model_2_predict,answer
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1,0.4941079318523407,0.5447556972503662,0.5
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,0.4912249445915222,0.5322389602661133,0.5
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,0.5023623108863831,0.6244263052940369,0.5
CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=N(=O)C1,CCN(CC)C(=S)SSC(=S)N(CC)CC,0.669579267501831,0.5440301299095154,0.5
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4806760549545288,0.5254977941513062,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[OH-].[OH-].[OH-].[Al+3],0.6681481003761292,0.6015496253967285,0.5
ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.2598704695701599,0.12116216123104095,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,0.4288744330406189,0.4416201114654541,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,0.3051062226295471,0.13712486624717712,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=C(OC)C=C(CC2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3C2CC2=CC(OC)=C(OC)C=C2)C=C1,0.3568594455718994,0.3766624927520752,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2,0.12433813512325287,0.10957391560077667,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,0.30296486616134644,0.09800255298614502,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C,0.3551492691040039,0.4061015844345093,0.5
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.3916599750518799,0.18839377164840698,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,0.4616554081439972,0.4744311571121216,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2,0.4436512887477875,0.238042414188385,0.1
C\N=C(\NCCSCC1=C(C)NC=N1)NC#N,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.5651273727416992,0.5002990365028381,0.5
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.20987439155578613,0.09058715403079987,0.1
CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.06189623475074768,0.06848390400409698,0.1
N[Pt](N)(Cl)Cl,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.5488081574440002,0.571823239326477,0.5
CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.15412962436676025,0.06948523223400116,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC,0.3675661087036133,0.16735690832138062,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1,0.44067588448524475,0.19090324640274048,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,0.28380224108695984,0.1478862166404724,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,0.4930141270160675,0.5253013968467712,0.5
CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.2584155201911926,0.15736186504364014,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O,0.2680564522743225,0.3536178767681122,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1,0.33217138051986694,0.48001670837402344,0.5
CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.398082435131073,0.5496037602424622,0.5
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4724372625350952,0.518645703792572,0.5
NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.42909517884254456,0.46715471148490906,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,0.4517054855823517,0.4847303628921509,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,0.34250321984291077,0.22313916683197021,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O,0.46637773513793945,0.1981019377708435,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,0.24755939841270447,0.4419887661933899,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CN1C=CC(=O)C(O)=C1C,0.5379645228385925,0.08916886150836945,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCCC1C(=O)N[C@H](C)C(N)=O,0.4471420645713806,0.19163264334201813,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2,0.4368969798088074,0.4288282096385956,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,0.26022812724113464,0.14524714648723602,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O,0.5429777503013611,0.5367699265480042,0.5
[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.48282745480537415,0.5051273107528687,0.5
CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.2840820550918579,0.06746570765972137,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCN(CC)C(=S)SSC(=S)N(CC)CC,0.6096043586730957,0.6409647464752197,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,0.6103906631469727,0.5028834939002991,0.5
CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.27076706290245056,0.0707627385854721,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@]12CC(CC3CC(C1)C(=O)CN23)OC(=O)C1=CNC2=CC=CC=C12,0.1016436517238617,0.10166953504085541,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1,0.5155827403068542,0.5329200625419617,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,0.34182167053222656,0.09964270889759064,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,0.4636484980583191,0.19784671068191528,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,0.09100081771612167,0.11433035135269165,0.1
FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.12114573270082474,0.1416039764881134,0.1
CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.20453613996505737,0.3656685948371887,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,0.40153488516807556,0.13852164149284363,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,0.4489547312259674,0.237564355134964,0.5
COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4738697111606598,0.19003300368785858,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@@]12O[C@@]3([H])CCC4CC(=O)C[C@H]5[C@H](C[C@H]6O[C@H](C[C@@H](C)C6=C)CC[C@@H]6O[C@H](CC6=C)CC[C@@]67C[C@@H](O[C@H]1[C@@H](O6)[C@@]3([H])O4)[C@@H]2O7)O[C@H](C[C@H](O)CN)[C@@H]5OC,0.3809513449668884,0.20400996506214142,0.1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.3320416212081909,0.07211063802242279,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,0.14792586863040924,0.0502571165561676,0.1
CC[C@@H](CO)NCCN[C@@H](CC)CO,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4543418288230896,0.5102807879447937,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCC1=NC=CC(=C1)C(N)=S,0.5298193097114563,0.5372682809829712,0.5
CCC1(C)CC(=O)NC1=O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.48156434297561646,0.5238765478134155,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCN1C(=O)NC(C1=O)C1=CC=CC=C1,0.45469406247138977,0.5328906774520874,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,0.5938441157341003,0.5882837772369385,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,0.4419513940811157,0.2071629762649536,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,0.44355309009552,0.5589194893836975,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,0.4507922828197479,0.5579407215118408,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,0.07316416501998901,0.09650547802448273,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,0.4541233479976654,0.19972923398017883,0.1
OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4216209053993225,0.1608475148677826,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]3O)C2=NC(F)=N1,0.6163848638534546,0.5879738926887512,0.5
CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.1788337230682373,0.16410547494888306,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,0.4528094530105591,0.1825733333826065,0.1
CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.43524497747421265,0.26129740476608276,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12,0.4774860143661499,0.4984007477760315,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1,0.12243106216192245,-0.03269137442111969,0.1
CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.48356425762176514,0.509250283241272,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC1=CN=C(C=N1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0.46010589599609375,0.4790017008781433,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0.46063485741615295,0.4840282201766968,0.5
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4876840114593506,0.18085312843322754,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CN1N=C(C(=O)NC2CC3CCCC(C2)N3C)C2=CC=CC=C12,0.13008446991443634,0.11689122021198273,0.1
CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.19655558466911316,0.029231786727905273,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F,0.07361385226249695,0.1484418511390686,0.1
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.34925949573516846,0.04575972259044647,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,FC(F)(F)C(Cl)Br,0.45667564868927,0.23563429713249207,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,NNC1=NN=CC2=CC=CC=C12,0.4631343483924866,0.5136817097663879,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.22089266777038574,0.09056106209754944,0.1
OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4301644265651703,0.16596093773841858,0.1
CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.1082187294960022,0.06742176413536072,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O,0.48691219091415405,0.19766539335250854,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,0.2840859889984131,0.0667954832315445,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,0.4974532127380371,0.584398090839386,0.5
CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.2419070601463318,0.11243562400341034,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,0.6065877676010132,0.4291560649871826,0.5
CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.43962717056274414,0.5024515390396118,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0.1448884904384613,0.27325373888015747,0.1
CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.6250470876693726,0.5165068507194519,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,NNC(=O)C1=CC=NC=C1,0.6179966926574707,0.5196039080619812,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,0.4777161180973053,0.3753061294555664,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,C[C@H]1CCC[C@@]2(C)O[C@@]2([H])C[C@H](NC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1,0.4449479877948761,0.5705937743186951,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,0.45212212204933167,0.1728118360042572,0.1
CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.5034594535827637,0.5570530295372009,0.9
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,0.4582957923412323,0.43615883588790894,0.5
NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.43952035903930664,0.5535006523132324,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,0.4447050392627716,0.16910555958747864,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,0.14224064350128174,0.15809091925621033,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC[C@@H](N1CCCC1=O)C(N)=O,0.47640135884284973,0.5500316619873047,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,0.29524046182632446,0.0733146220445633,0.1
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.42600077390670776,0.5124751925468445,0.5
CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.18359839916229248,0.45510125160217285,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN,0.28061002492904663,0.18940971791744232,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1,0.4621089696884155,0.20553047955036163,0.1
