Drug1,Drug2,DDI_model_1_predict,DDI_model_2_predict,answer
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],0.4950732886791229,0.5385113954544067,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,0.7093621492385864,0.9244552850723267,0.9
[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,0.5395747423171997,0.5369257926940918,0.5
CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,0.5698955059051514,0.5766385793685913,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)=C1)C(F)(F)F,0.45283302664756775,0.485509991645813,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,0.5132009387016296,0.5880882143974304,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,0.5491660833358765,0.6833295822143555,0.5
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,0.5237987041473389,0.5657011270523071,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1,0.49558353424072266,0.5744405388832092,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,0.5809051990509033,0.570120632648468,0.9
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,0.5280115008354187,0.6139222383499146,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(CC1)C1CCCC1)=C2O,0.5067407488822937,0.592349648475647,0.5
CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,0.547761082649231,0.5571047067642212,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,0.5247326493263245,0.544951856136322,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1,0.485644668340683,0.5106894969940186,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,[H][C@@]1(C[C@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC,0.413119912147522,0.5230712890625,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,0.38548213243484497,0.49575793743133545,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,0.4625316858291626,0.4835008382797241,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CC=CN=C3)C(=O)O[C@@]12C)OC,0.5081561207771301,0.4984990954399109,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC,0.4137403964996338,0.5267504453659058,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O,0.5444114804267883,0.5322088599205017,0.5
CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,0.45163530111312866,0.43098127841949463,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,0.567322850227356,0.44467803835868835,0.5
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F,0.39385151863098145,0.46838462352752686,0.5
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.5377362966537476,0.48359888792037964,0.5
OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,0.6415621042251587,0.510583758354187,0.5
CC1=NC=C(N1CCO)[N+]([O-])=O,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,0.8836870193481445,0.7676216959953308,0.9
NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,0.6242002248764038,0.5027410984039307,0.5
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,0.5374687910079956,0.5253303050994873,0.5
[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,0.5803986191749573,0.5274677872657776,0.5
CCN(CC)C(=S)SSC(=S)N(CC)CC,CCO,0.5601493120193481,0.34470152854919434,0.1
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)\C=C\C=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](C\C=C1/C)O[C@@]1(CC[C@H](C)[C@@H](C(C)C)O1)C4)[C@]23O.CC[C@@H](C)[C@H]1O[C@@]2(CC[C@@H]1C)O[C@@H]1C\C=C(C)\[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C1)C2)[C@]34O,CCO,0.5067113637924194,0.525407612323761,0.5
C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1,CCO,0.5139052271842957,0.5004163980484009,0.5
CCO,CC1=NC=C(N1CCO)[N+]([O-])=O,0.5284807682037354,0.36290955543518066,0.1
CCO,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,0.5040991902351379,0.5068562626838684,0.5
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O,0.3750704824924469,0.5161164402961731,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,0.4161379933357239,0.4827473759651184,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0.4634941816329956,0.6001983880996704,0.5
OC(=O)P(O)(O)=O,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.3638799786567688,0.1739443689584732,0.1
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,0.46003684401512146,0.46058470010757446,0.5
CCN(CC)C(=S)SSC(=S)N(CC)CC,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,0.4639531970024109,0.4275962710380554,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,NCC1(CC(O)=O)CCCCC1,0.4589817523956299,0.3163289427757263,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,0.4885646104812622,0.5167801380157471,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,0.3889119625091553,0.525181233882904,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,0.2721562087535858,0.06291252374649048,0.1
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.47099071741104126,0.25983327627182007,0.1
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F,0.30774953961372375,0.21568703651428223,0.1
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.4351457953453064,0.26267844438552856,0.1
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,0.5015444755554199,0.48255813121795654,0.5
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,CC1=NC=C(N1CCO)[N+]([O-])=O,0.9292337894439697,0.764514684677124,0.9
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,0.5187571048736572,0.48756951093673706,0.5
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,0.5188850164413452,0.5151282548904419,0.5
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,0.4499537944793701,0.410476952791214,0.5
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,0.5726073980331421,0.4860532283782959,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,0.545488715171814,0.5171486735343933,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,0.4814802408218384,0.5110125541687012,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,0.48144400119781494,0.5064049363136292,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,0.5041071176528931,0.5134479999542236,0.5
CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,0.575282871723175,0.4900180697441101,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CC1=CN=C(C=N1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0.5412373542785645,0.5147101283073425,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0.5413621068000793,0.5193766355514526,0.5
OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,0.5060717463493347,0.4974616765975952,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0.4482448697090149,0.48003801703453064,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,0.5285278558731079,0.5104074478149414,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,0.4625193774700165,0.5145294070243835,0.5
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,0.5430955290794373,0.5069217085838318,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,0.5328605771064758,0.5181042551994324,0.5
CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,0.5079349875450134,0.49182242155075073,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,0.5389208793640137,0.5165681838989258,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,0.5455867648124695,0.5176225304603577,0.5
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,0.519734263420105,0.5126450061798096,0.5
[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1,0.4243693947792053,0.5017660856246948,0.5
NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,0.5091419219970703,0.5061328411102295,0.5
CN(C)C(=N)NC(N)=N,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,0.5174411535263062,0.4949260354042053,0.5
NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,0.5228468179702759,0.5008633136749268,0.5
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,CC1=NC=C(N1CCO)[N+]([O-])=O,0.6198915243148804,0.47341400384902954,0.5
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,0.5259718894958496,0.5116350054740906,0.5
CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2,OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,0.5693102478981018,0.53594571352005,0.5
CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,0.5295313000679016,0.5433191657066345,0.5
N1C2=CC=CC=C2N=C1C1=CSC=N1,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2,0.5196259021759033,0.5414478182792664,0.5
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,CCN(CC)C(=S)SSC(=S)N(CC)CC,0.6661850214004517,0.5465071201324463,0.5
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,NC12CC3CC(CC(C3)C1)C2,0.48443418741226196,0.5257492065429688,0.5
[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,NC12CC3CC(CC(C3)C1)C2,0.4277663230895996,0.4782235622406006,0.5
[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,0.5028491020202637,0.5095866918563843,0.5
CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,0.07173754274845123,0.10934621095657349,0.1
CCN(CC)C(=S)SSC(=S)N(CC)CC,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,0.46269282698631287,0.48658591508865356,0.5
CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F,0.06750953942537308,0.15864074230194092,0.1
CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.09806369245052338,0.07160939276218414,0.1
